longitude,latitude,2001-01-01,2002-01-01,2003-01-01,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01
-103.87548,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,26.12512,16,16,7,7,7,7,7,7,10,7,7,7,7,7,7,10,7,7,7,7,7,7
-103.62547,26.37512,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7
-103.62547,26.62512,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,26.87512,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,27.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,27.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,27.62513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,27.87513,7,7,7,7,7,7,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,28.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,28.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,28.62513,7,7,7,7,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,28.87513,7,7,7,7,7,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10
-103.62547,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,30.12514,7,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,10,10
-103.62547,30.37514,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,30.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,30.87514,7,7,7,7,10,7,10,10,7,10,7,7,7,10,10,10,10,10,7,7,10,10
-103.62547,31.12514,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,31.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,31.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,32.12515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.62547,32.37515,7,7,7,7,10,10,10,10,10,10,7,7,7,7,7,7,7,7,10,7,7,7
-103.62547,32.62515,7,7,7,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,10,10,7,7
-103.62547,32.87515,7,10,7,10,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,10,10,7
-103.62547,33.12515,10,10,7,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10
-103.62547,33.37515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,33.62515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,33.87515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,34.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.62547,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,26.12512,16,16,7,7,7,7,7,7,10,7,7,7,7,7,7,10,7,7,7,7,7,7
-103.37547,26.37512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,26.62512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,26.87512,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,27.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,27.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,27.62513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,27.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,28.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,28.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,28.62513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,28.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,30.12514,10,7,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10
-103.37547,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10,10
-103.37547,30.62514,7,7,7,7,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,30.87514,7,7,7,7,7,7,10,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,31.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,31.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,32.12515,7,7,7,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-103.37547,32.37515,7,7,7,10,10,10,10,10,10,10,7,7,7,7,7,10,10,10,10,10,7,7
-103.37547,32.62515,7,10,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,10,10,10,10,10
-103.37547,32.87515,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,33.12515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,33.37515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,33.62515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,33.87515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,34.12516,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,12
-103.37547,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.37547,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,26.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,26.37512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,26.62512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,26.87512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,27.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,27.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,27.62513,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,27.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,28.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,28.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,28.62513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,28.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,30.12514,7,7,7,10,10,10,10,10,10,10,10,7,7,10,10,7,7,7,10,7,10,10
-103.12547,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,30.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,31.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,31.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,31.87515,7,7,7,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-103.12547,32.12515,7,7,7,7,10,10,10,10,10,10,7,10,7,7,7,7,10,10,10,10,10,7
-103.12547,32.37515,7,7,10,10,10,10,10,10,10,10,7,7,7,7,7,7,10,10,10,10,10,10
-103.12547,32.62515,10,10,7,7,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,10,10,10
-103.12547,32.87515,12,12,10,12,10,10,10,10,10,10,10,12,12,12,10,10,10,10,10,10,10,10
-103.12547,33.12515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,33.37515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,33.62515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,33.87515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,34.12516,10,10,10,10,10,10,10,10,10,10,10,10,12,12,10,10,10,10,10,10,10,12
-103.12547,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.12547,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,26.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,26.37512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,26.62512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,26.87512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,27.12512,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,27.37513,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,27.62513,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,27.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,28.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,7,7,7,7
-102.87547,28.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,28.62513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,28.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,30.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,30.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,31.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,31.62514,7,7,7,7,10,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-102.87547,31.87515,7,7,7,7,10,10,10,10,10,10,7,10,7,7,7,7,10,10,10,10,10,7
-102.87547,32.12515,7,7,7,10,10,10,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,7
-102.87547,32.37515,7,7,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,10,7
-102.87547,32.62515,10,10,12,12,12,10,10,12,10,12,10,7,10,10,10,10,10,10,10,10,10,10
-102.87547,32.87515,12,12,10,12,10,10,10,10,10,10,10,12,12,12,10,10,10,10,10,10,10,10
-102.87547,33.12515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,33.37515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,33.62515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,33.87515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,34.12516,10,10,12,12,10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,10,12,12
-102.87547,34.37516,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
-102.87547,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.87547,36.12517,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
-102.87547,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,26.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,26.37512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,26.62512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,26.87512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,27.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,27.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,27.62513,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10
-102.62547,27.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,7,7,7,7
-102.62547,28.12513,7,7,7,7,10,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,28.37513,7,7,7,7,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,28.62513,7,7,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10
-102.62547,28.87513,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,30.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,30.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.62547,31.37514,7,7,7,7,7,7,10,10,10,10,7,7,7,7,7,10,7,7,7,10,10,10
-102.62547,31.62514,7,7,7,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10
-102.62547,31.87515,7,7,7,10,10,10,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,7
-102.62547,32.12515,10,10,7,10,10,10,10,10,10,10,10,10,7,7,7,7,7,10,7,10,10,10
-102.62547,32.37515,7,7,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,10,7
-102.62547,32.62515,10,10,12,12,12,10,10,12,10,12,10,7,10,10,10,10,10,10,10,10,10,10
-102.62547,32.87515,12,12,12,12,12,12,12,12,12,12,10,10,12,12,12,12,12,12,12,12,12,10
-102.62547,33.12515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,33.37515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,33.62515,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
-102.62547,33.87515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,34.12516,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
-102.62547,34.37516,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
-102.62547,34.62516,12,10,10,12,12,12,12,12,12,12,10,10,10,12,12,12,12,12,12,12,12,12
-102.62547,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.62547,35.87516,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
-102.62547,36.12517,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
-102.62547,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.37547,26.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,26.37512,7,7,7,10,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,26.62512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,26.87512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,27.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,7,10,10,10,7,7
-102.37547,27.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,27.62513,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,10
-102.37547,27.87513,7,7,7,7,10,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,28.12513,7,10,10,10,7,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.37547,28.37513,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.37547,28.62513,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.37547,28.87513,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.37547,29.12513,7,7,7,10,10,10,10,10,10,10,7,7,7,7,7,7,7,10,10,10,10,7
-102.37547,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,30.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,30.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,31.12514,7,7,7,7,7,7,10,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,31.37514,7,7,7,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,10,10,10,10
-102.37547,31.62514,7,7,7,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-102.37547,31.87515,7,7,7,10,10,10,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,7
-102.37547,32.12515,10,10,7,10,10,10,10,10,10,10,10,10,7,7,7,7,7,10,7,10,10,10
-102.37547,32.37515,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10
-102.37547,32.62515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-102.37547,32.87515,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10
-102.37547,33.12515,12,12,12,12,12,12,12,12,12,12,12,12,10,12,10,12,12,12,12,10,10,10
-102.37547,33.37515,10,12,12,12,12,12,12,12,12,12,10,10,10,10,12,12,12,10,12,10,12,10
-102.37547,33.62515,12,12,10,12,12,12,12,12,12,12,10,10,12,12,12,12,12,12,12,12,12,12
-102.37547,33.87515,10,10,10,12,12,12,12,12,12,12,10,10,12,12,12,12,12,10,10,10,10,10
