cell,predictions,config,mse,nse
1716,"2022-01-01    0.086234
2022-02-01    0.036588
2022-03-01    0.128324
2022-04-01    0.132934
2022-05-01    0.178841
2022-06-01    0.227271
2022-07-01    0.117561
2022-08-01    0.071980
2022-09-01    0.052089
2022-10-01    0.119589
2022-11-01    0.065509
2022-12-01    0.077479
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (0, 1, 0, 12), 'c']",0.004808818,0.600785951
1717,"2022-01-01    0.091382
2022-02-01    0.027912
2022-03-01    0.138277
2022-04-01    0.118215
2022-05-01    0.159696
2022-06-01    0.219165
2022-07-01    0.129424
2022-08-01    0.064849
2022-09-01    0.038484
2022-10-01    0.137341
2022-11-01    0.051979
2022-12-01    0.081848
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 1, 0, 12), 'ct']",0.002182018,0.677312548
1718,"2022-01-01    0.119814
2022-02-01    0.082089
2022-03-01    0.103632
2022-04-01    0.107015
2022-05-01    0.173493
2022-06-01    0.144615
2022-07-01    0.154188
2022-08-01    0.166495
2022-09-01    0.170177
2022-10-01    0.154527
2022-11-01    0.105358
2022-12-01    0.087889
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (2, 0, 2, 12), 'n']",0.009934112,0.016204329
1719,"2022-01-01    0.122405
2022-02-01    0.085451
2022-03-01    0.107786
2022-04-01    0.114165
2022-05-01    0.176193
2022-06-01    0.144835
2022-07-01    0.148563
2022-08-01    0.165978
2022-09-01    0.165423
2022-10-01    0.155097
2022-11-01    0.106710
2022-12-01    0.092510
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (2, 0, 2, 12), 'n']",0.009253749,0.06523327
1720,"2022-01-01    0.108045
2022-02-01    0.103875
2022-03-01    0.114080
2022-04-01    0.111866
2022-05-01    0.115175
2022-06-01    0.114132
2022-07-01    0.115178
2022-08-01    0.114687
2022-09-01    0.114976
2022-10-01    0.114719
2022-11-01    0.114752
2022-12-01    0.114589
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 0, 0, 12), 'ct']",0.008986145,0.010241714
1721,"2022-01-01    0.107370
2022-02-01    0.107464
2022-03-01    0.113081
2022-04-01    0.113314
2022-05-01    0.114287
2022-06-01    0.114294
2022-07-01    0.114387
2022-08-01    0.114304
2022-09-01    0.114227
2022-10-01    0.114118
2022-11-01    0.114009
2022-12-01    0.113894
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 0, 0, 12), 'ct']",0.012052716,0.002766925
1722,"2022-01-01    0.109101
2022-02-01    0.111849
2022-03-01    0.116755
2022-04-01    0.117324
2022-05-01    0.117729
2022-06-01    0.117736
2022-07-01    0.117696
2022-08-01    0.117617
2022-09-01    0.117531
2022-10-01    0.117440
2022-11-01    0.117349
2022-12-01    0.117257
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (0, 0, 0, 12), 'ct']",0.00602383,-0.000651787
1723,"2022-01-01    0.123980
2022-02-01    0.126056
2022-03-01    0.127879
2022-04-01    0.129092
2022-05-01    0.123846
2022-06-01    0.125497
2022-07-01    0.122646
2022-08-01    0.125875
2022-09-01    0.132970
2022-10-01    0.118023
2022-11-01    0.127067
2022-12-01    0.130775
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (0, 0, 2, 12), 'c']",0.00293873,0.044408316
1724,"2022-01-01    0.152234
2022-02-01    0.136649
2022-03-01    0.130942
2022-04-01    0.138290
2022-05-01    0.135886
2022-06-01    0.135172
2022-07-01    0.136216
2022-08-01    0.135848
2022-09-01    0.135760
2022-10-01    0.135908
2022-11-01    0.135852
2022-12-01    0.135842
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (0, 0, 0, 12), 'n']",0.002855486,0.011076697
1725,"2022-01-01    0.119778
2022-02-01    0.130812
2022-03-01    0.134944
2022-04-01    0.127119
2022-05-01    0.126064
2022-06-01    0.124791
2022-07-01    0.128825
2022-08-01    0.128634
2022-09-01    0.138572
2022-10-01    0.124747
2022-11-01    0.128529
2022-12-01    0.138675
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 1), (2, 0, 2, 12), 'c']",0.003275652,0.006852609
1726,"2022-01-01    0.193853
2022-02-01    0.144748
2022-03-01    0.169363
2022-04-01    0.161630
2022-05-01    0.189783
2022-06-01    0.143258
2022-07-01    0.147700
2022-08-01    0.125026
2022-09-01    0.160508
2022-10-01    0.117961
2022-11-01    0.130083
2022-12-01    0.153206
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (2, 0, 2, 12), 't']",0.007535556,0.060056552
1727,"2022-01-01    0.215442
2022-02-01    0.123734
2022-03-01    0.175492
2022-04-01    0.173418
2022-05-01    0.312602
2022-06-01    0.176661
2022-07-01    0.187152
2022-08-01    0.120571
2022-09-01    0.217859
2022-10-01    0.178117
2022-11-01    0.195105
2022-12-01    0.215978
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (1, 1, 0, 12), 't']",0.009447351,0.168549752
1728,"2022-01-01    0.236414
2022-02-01    0.141023
2022-03-01    0.199974
2022-04-01    0.187441
2022-05-01    0.323001
2022-06-01    0.176274
2022-07-01    0.178782
2022-08-01    0.111851
2022-09-01    0.206627
2022-10-01    0.147905
2022-11-01    0.173184
2022-12-01    0.190478
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (1, 1, 0, 12), 'ct']",0.009967182,0.280621888
1729,"2022-01-01    0.207232
2022-02-01    0.158971
2022-03-01    0.192799
2022-04-01    0.187322
2022-05-01    0.304981
2022-06-01    0.178124
2022-07-01    0.173985
2022-08-01    0.117916
2022-09-01    0.214085
2022-10-01    0.147769
2022-11-01    0.149790
2022-12-01    0.216676
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (1, 1, 0, 12), 't']",0.012086014,0.131115609
1730,"2022-01-01    0.155907
2022-02-01    0.171827
2022-03-01    0.182521
2022-04-01    0.190345
2022-05-01    0.213716
2022-06-01    0.190229
2022-07-01    0.161205
2022-08-01    0.169258
2022-09-01    0.184385
2022-10-01    0.195270
2022-11-01    0.175317
2022-12-01    0.185494
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (1, 0, 1, 12), 't']",0.009479765,0.052978482
1731,"2022-01-01    0.152353
2022-02-01    0.171281
2022-03-01    0.180947
2022-04-01    0.190575
2022-05-01    0.215652
2022-06-01    0.189291
2022-07-01    0.156929
2022-08-01    0.164994
2022-09-01    0.181900
2022-10-01    0.192818
2022-11-01    0.171141
2022-12-01    0.182601
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (1, 0, 1, 12), 't']",0.011993408,0.034026078
1732,"2022-01-01    0.079778
2022-02-01    0.154079
2022-03-01    0.140553
2022-04-01    0.162543
2022-05-01    0.264068
2022-06-01    0.181640
2022-07-01    0.147353
2022-08-01    0.144916
2022-09-01    0.092438
2022-10-01    0.143509
2022-11-01    0.123407
2022-12-01    0.136578
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 0, 12), 't']",0.013242423,0.078448601
1733,"2022-01-01    0.074354
2022-02-01    0.146859
2022-03-01    0.161780
2022-04-01    0.167609
2022-05-01    0.271511
2022-06-01    0.183452
2022-07-01    0.130105
2022-08-01    0.157376
2022-09-01    0.085575
2022-10-01    0.127773
2022-11-01    0.139082
2022-12-01    0.134552
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 0, 12), 't']",0.013684459,0.103714805
1734,"2022-01-01    0.085639
2022-02-01    0.116758
2022-03-01    0.113272
2022-04-01    0.159672
2022-05-01    0.204657
2022-06-01    0.151805
2022-07-01    0.164483
2022-08-01    0.160317
2022-09-01    0.095544
2022-10-01    0.146906
2022-11-01    0.163128
2022-12-01    0.116715
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 1), (2, 0, 0, 12), 'ct']",0.010483877,0.008425855
1735,"2022-01-01    0.100566
2022-02-01    0.127085
2022-03-01    0.119597
2022-04-01    0.165143
2022-05-01    0.199225
2022-06-01    0.155645
2022-07-01    0.152685
2022-08-01    0.157203
2022-09-01    0.106757
2022-10-01    0.148567
2022-11-01    0.164200
2022-12-01    0.128999
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 1), (2, 0, 0, 12), 'ct']",0.006249131,0.105395494
1736,"2022-01-01    0.077651
2022-02-01    0.136843
2022-03-01    0.153087
2022-04-01    0.180369
2022-05-01    0.280915
2022-06-01    0.197495
2022-07-01    0.117478
2022-08-01    0.152367
2022-09-01    0.071509
2022-10-01    0.129618
2022-11-01    0.150369
2022-12-01    0.132618
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 0), (1, 0, 0, 12), 'ct']",0.004752574,0.340406911
1737,"2022-01-01    0.051059
2022-02-01    0.142538
2022-03-01    0.161030
2022-04-01    0.215404
2022-05-01    0.348909
2022-06-01    0.226362
2022-07-01    0.107931
2022-08-01    0.151049
2022-09-01    0.058994
2022-10-01    0.127087
2022-11-01    0.160771
2022-12-01    0.150016
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (0, 1, 0, 12), 't']",0.004073538,0.500783613
1738,"2022-01-01    0.070249
2022-02-01    0.099996
2022-03-01    0.134718
2022-04-01    0.175592
2022-05-01    0.277726
2022-06-01    0.171049
2022-07-01    0.101541
2022-08-01    0.137966
2022-09-01    0.081896
2022-10-01    0.133720
2022-11-01    0.141080
2022-12-01    0.141130
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (1, 0, 0, 12), 'ct']",0.002576313,0.570305954
1739,"2022-01-01    0.081156
2022-02-01    0.109781
2022-03-01    0.143748
2022-04-01    0.193059
2022-05-01    0.265275
2022-06-01    0.202894
2022-07-01    0.126047
2022-08-01    0.173489
2022-09-01    0.101473
2022-10-01    0.155721
2022-11-01    0.112081
2022-12-01    0.150149
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 0, 12), 't']",0.002978848,0.462266883
1740,"2022-01-01    0.086904
2022-02-01    0.095648
2022-03-01    0.134701
2022-04-01    0.181671
2022-05-01    0.225984
2022-06-01    0.199174
2022-07-01    0.122217
2022-08-01    0.131461
2022-09-01    0.099025
2022-10-01    0.160178
2022-11-01    0.096827
2022-12-01    0.136351
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 0), (1, 0, 0, 12), 't']",0.003213546,0.447353106
1741,"2022-01-01    0.081527
2022-02-01    0.089247
2022-03-01    0.125960
2022-04-01    0.179938
2022-05-01    0.194098
2022-06-01    0.192906
2022-07-01    0.123105
2022-08-01    0.111863
2022-09-01    0.090658
2022-10-01    0.155513
2022-11-01    0.080979
2022-12-01    0.127706
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 0, 12), 't']",0.00370693,0.445783796
1742,"2022-01-01    0.098620
2022-02-01    0.104576
2022-03-01    0.143316
2022-04-01    0.238213
2022-05-01    0.231341
2022-06-01    0.196984
2022-07-01    0.137194
2022-08-01    0.120141
2022-09-01    0.115829
2022-10-01    0.230996
2022-11-01    0.084886
2022-12-01    0.224048
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 0), (0, 1, 0, 12), 'ct']",0.008553448,0.389158096
1743,"2022-01-01    0.101353
2022-02-01    0.073839
2022-03-01    0.122527
2022-04-01    0.215096
2022-05-01    0.218156
2022-06-01    0.199018
2022-07-01    0.137510
2022-08-01    0.089504
2022-09-01    0.120279
2022-10-01    0.252295
2022-11-01    0.068792
2022-12-01    0.234211
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (0, 1, 0, 12), 't']",0.006789995,0.426816382
1744,"2022-01-01    0.116504
2022-02-01    0.038190
2022-03-01    0.073968
2022-04-01    0.204785
2022-05-01    0.160903
2022-06-01    0.227919
2022-07-01    0.109502
2022-08-01    0.050162
2022-09-01    0.091696
2022-10-01    0.240031
2022-11-01    0.057371
2022-12-01    0.222112
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 1, 0, 12), 'n']",0.008923598,0.39119529
1745,"2022-01-01    0.138586
2022-02-01    0.093957
2022-03-01    0.161210
2022-04-01    0.210478
2022-05-01    0.236318
2022-06-01    0.181910
2022-07-01    0.162525
2022-08-01    0.142048
2022-09-01    0.147874
2022-10-01    0.209481
2022-11-01    0.088554
2022-12-01    0.148825
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (0, 1, 1, 12), 't']",0.013827223,0.343694037
1746,"2022-01-01    0.086937
2022-02-01    0.112726
2022-03-01    0.157342
2022-04-01    0.231588
2022-05-01    0.226865
2022-06-01    0.310119
2022-07-01    0.182994
2022-08-01    0.181151
2022-09-01    0.133579
2022-10-01    0.299030
2022-11-01    0.156804
2022-12-01    0.226214
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (2, 0, 1, 12), 'c']",0.016368418,0.396255685
1747,"2022-01-01    0.100952
2022-02-01    0.111246
2022-03-01    0.141524
2022-04-01    0.191974
2022-05-01    0.237563
2022-06-01    0.205537
2022-07-01    0.160194
2022-08-01    0.160313
2022-09-01    0.157695
2022-10-01    0.167678
2022-11-01    0.117471
2022-12-01    0.109916
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (0, 1, 1, 12), 'n']",0.016235688,0.318272296
1748,"2022-01-01    0.098496
2022-02-01    0.068645
2022-03-01    0.158427
2022-04-01    0.170031
2022-05-01    0.186551
2022-06-01    0.231076
2022-07-01    0.148419
2022-08-01    0.087631
2022-09-01    0.084677
2022-10-01    0.160753
2022-11-01    0.116534
2022-12-01    0.114337
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (1, 0, 0, 12), 't']",0.006714213,0.503888623
1749,"2022-01-01    0.087310
2022-02-01    0.036617
2022-03-01    0.141283
2022-04-01    0.128907
2022-05-01    0.173667
2022-06-01    0.227975
2022-07-01    0.140139
2022-08-01    0.047488
2022-09-01    0.057406
2022-10-01    0.151999
2022-11-01    0.096311
2022-12-01    0.085296
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 1, 0, 12), 'ct']",0.002189514,0.62955655
1750,"2022-01-01    0.111099
2022-02-01    0.081348
2022-03-01    0.095348
2022-04-01    0.105469
2022-05-01    0.157823
2022-06-01    0.129807
2022-07-01    0.159924
2022-08-01    0.128255
2022-09-01    0.148219
2022-10-01    0.129140
2022-11-01    0.136997
2022-12-01    0.131553
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (1, 0, 2, 12), 'ct']",0.0135882,0.046822763
1751,"2022-01-01    0.124125
2022-02-01    0.084797
2022-03-01    0.108018
2022-04-01    0.115178
2022-05-01    0.173302
2022-06-01    0.153361
2022-07-01    0.150879
2022-08-01    0.177932
2022-09-01    0.179318
2022-10-01    0.161873
2022-11-01    0.108849
2022-12-01    0.098141
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (2, 0, 2, 12), 'n']",0.011476807,0.048242999
1752,"2022-01-01    0.106283
2022-02-01    0.111026
2022-03-01    0.120481
2022-04-01    0.128883
2022-05-01    0.174370
2022-06-01    0.145620
2022-07-01    0.157647
2022-08-01    0.134580
2022-09-01    0.144934
2022-10-01    0.136223
2022-11-01    0.132712
2022-12-01    0.122640
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (0, 0, 1, 12), 'n']",0.013381289,0.021045951
1753,"2022-01-01    0.102105
2022-02-01    0.105630
2022-03-01    0.111097
2022-04-01    0.116915
2022-05-01    0.154903
2022-06-01    0.130227
2022-07-01    0.137871
2022-08-01    0.121842
2022-09-01    0.129572
2022-10-01    0.120005
2022-11-01    0.119735
2022-12-01    0.112053
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (0, 0, 1, 12), 'c']",0.014693033,0.011146327
1754,"2022-01-01    0.112487
2022-02-01    0.117660
2022-03-01    0.122028
2022-04-01    0.122769
2022-05-01    0.123067
2022-06-01    0.123073
2022-07-01    0.123017
2022-08-01    0.122935
2022-09-01    0.122847
2022-10-01    0.122756
2022-11-01    0.122664
2022-12-01    0.122572
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (0, 0, 0, 12), 'ct']",0.006836521,-0.003403964
1755,"2022-01-01    0.137285
2022-02-01    0.116275
2022-03-01    0.112547
2022-04-01    0.120425
2022-05-01    0.117103
2022-06-01    0.116758
2022-07-01    0.117868
2022-08-01    0.117350
2022-09-01    0.117329
2022-10-01    0.117484
2022-11-01    0.117404
2022-12-01    0.117405
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (0, 0, 0, 12), 'n']",0.003556439,0.042414551
1756,"2022-01-01    0.150764
2022-02-01    0.132965
2022-03-01    0.126322
2022-04-01    0.135410
2022-05-01    0.132909
2022-06-01    0.132122
2022-07-01    0.133731
2022-08-01    0.133576
2022-09-01    0.133687
2022-10-01    0.134165
2022-11-01    0.134376
2022-12-01    0.134632
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (0, 0, 0, 12), 'ct']",0.003030566,0.046694489
1757,"2022-01-01    0.168322
2022-02-01    0.156682
2022-03-01    0.144879
2022-04-01    0.155516
2022-05-01    0.154565
2022-06-01    0.153047
2022-07-01    0.155237
2022-08-01    0.155679
2022-09-01    0.155949
2022-10-01    0.156832
2022-11-01    0.157458
2022-12-01    0.158047
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (0, 0, 0, 12), 'ct']",0.005532121,0.007973819
1758,"2022-01-01    0.184432
2022-02-01    0.160009
2022-03-01    0.168562
2022-04-01    0.184910
2022-05-01    0.209661
2022-06-01    0.162344
2022-07-01    0.167676
2022-08-01    0.144681
2022-09-01    0.190756
2022-10-01    0.135904
2022-11-01    0.162303
2022-12-01    0.199764
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (2, 0, 2, 12), 't']",0.008270858,0.044604993
1759,"2022-01-01    0.210911
2022-02-01    0.113129
2022-03-01    0.163531
2022-04-01    0.174401
2022-05-01    0.289454
2022-06-01    0.171423
2022-07-01    0.153841
2022-08-01    0.104761
2022-09-01    0.201477
2022-10-01    0.153997
2022-11-01    0.144007
2022-12-01    0.190650
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (1, 1, 1, 12), 't']",0.012752606,0.041894382
1760,"2022-01-01    0.186183
2022-02-01    0.144986
2022-03-01    0.181783
2022-04-01    0.215515
2022-05-01    0.283080
2022-06-01    0.179964
2022-07-01    0.138948
2022-08-01    0.176971
2022-09-01    0.198057
2022-10-01    0.231131
2022-11-01    0.163339
2022-12-01    0.191679
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 0), (2, 1, 2, 12), 'n']",0.012884119,0.219913561
1761,"2022-01-01    0.168829
2022-02-01    0.144260
2022-03-01    0.174654
2022-04-01    0.219711
2022-05-01    0.269080
2022-06-01    0.175558
2022-07-01    0.129577
2022-08-01    0.166814
2022-09-01    0.189188
2022-10-01    0.233100
2022-11-01    0.154204
2022-12-01    0.182497
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 0), (2, 1, 2, 12), 'n']",0.012030141,0.144073826
1762,"2022-01-01    0.147591
2022-02-01    0.174861
2022-03-01    0.174286
2022-04-01    0.217062
2022-05-01    0.273137
2022-06-01    0.192632
2022-07-01    0.135167
2022-08-01    0.151287
2022-09-01    0.177536
2022-10-01    0.208993
2022-11-01    0.143520
2022-12-01    0.196692
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (1, 1, 2, 12), 'ct']",0.008516411,0.051812288
1763,"2022-01-01    0.172153
2022-02-01    0.185294
2022-03-01    0.187711
2022-04-01    0.200662
2022-05-01    0.221774
2022-06-01    0.196096
2022-07-01    0.170132
2022-08-01    0.176760
2022-09-01    0.189492
2022-10-01    0.208815
2022-11-01    0.182335
2022-12-01    0.195262
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 1, 12), 't']",0.009705762,0.033527484
1764,"2022-01-01    0.090847
2022-02-01    0.167102
2022-03-01    0.146497
2022-04-01    0.169829
2022-05-01    0.276190
2022-06-01    0.186167
2022-07-01    0.153581
2022-08-01    0.145117
2022-09-01    0.091346
2022-10-01    0.134804
2022-11-01    0.155324
2022-12-01    0.166000
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 0, 12), 't']",0.013715922,0.065080988
1765,"2022-01-01    0.087528
2022-02-01    0.155383
2022-03-01    0.163192
2022-04-01    0.178381
2022-05-01    0.280011
2022-06-01    0.192124
2022-07-01    0.142353
2022-08-01    0.153460
2022-09-01    0.089069
2022-10-01    0.127266
2022-11-01    0.168444
2022-12-01    0.160738
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 0, 12), 't']",0.014911792,0.102896105
