cell,predictions,config,mse,nse
1149,"2022-01-01    5595.196611
2022-02-01    5177.887355
2022-03-01    5136.430871
2022-04-01    5317.665569
2022-05-01    5803.678312
2022-06-01    6089.229631
2022-07-01    6430.076562
2022-08-01    6468.629162
2022-09-01    7113.815464
2022-10-01    7081.306019
2022-11-01    6690.003662
2022-12-01    6333.814344
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 1), (1, 0, 1, 12), 'n']",440364.7156,0.653461714
1150,"2022-01-01    4188.605317
2022-02-01    3413.787699
2022-03-01    3537.607782
2022-04-01    3590.988628
2022-05-01    3844.617545
2022-06-01    3750.870333
2022-07-01    3837.997115
2022-08-01    3874.308793
2022-09-01    5126.644264
2022-10-01    5325.057358
2022-11-01    5479.983381
2022-12-01    4437.250375
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (0, 1, 1, 12), 'ct']",380602.568,0.721439312
1151,"2022-01-01    3082.109496
2022-02-01    2764.314589
2022-03-01    2815.659554
2022-04-01    2861.500371
2022-05-01    2985.688719
2022-06-01    2866.676535
2022-07-01    3019.430929
2022-08-01    3028.964281
2022-09-01    3898.759931
2022-10-01    4016.078241
2022-11-01    3898.815246
2022-12-01    3314.468410
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 0), (1, 1, 2, 12), 'ct']",171462.5911,0.670569046
1152,"2022-01-01    3506.669085
2022-02-01    2930.297674
2022-03-01    2906.374242
2022-04-01    2944.257196
2022-05-01    3094.505075
2022-06-01    3073.277053
2022-07-01    3387.903708
2022-08-01    3157.265017
2022-09-01    3903.161051
2022-10-01    4233.512170
2022-11-01    3864.098297
2022-12-01    3664.624581
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 1, 1, 12), 'ct']",192832.3346,0.656829716
1153,"2022-01-01    2836.287468
2022-02-01    2514.712980
2022-03-01    2768.194057
2022-04-01    3076.707370
2022-05-01    3044.602070
2022-06-01    2953.026233
2022-07-01    3283.963849
2022-08-01    3185.060994
2022-09-01    3915.135756
2022-10-01    3899.820426
2022-11-01    3556.491254
2022-12-01    3028.967389
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (2, 1, 2, 12), 'n']",251178.5782,0.441173253
1154,"2022-01-01    3162.995976
2022-02-01    2936.713806
2022-03-01    3139.297743
2022-04-01    3245.764433
2022-05-01    3398.705638
2022-06-01    3346.298315
2022-07-01    3433.422488
2022-08-01    3271.000425
2022-09-01    4027.651949
2022-10-01    4139.516429
2022-11-01    3913.571959
2022-12-01    3534.632065
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (2, 1, 1, 12), 'n']",358242.6852,0.444390346
1155,"2022-01-01    3089.307596
2022-02-01    2885.501805
2022-03-01    3100.021639
2022-04-01    3222.775860
2022-05-01    3441.095959
2022-06-01    3337.371035
2022-07-01    3330.404282
2022-08-01    3145.596612
2022-09-01    3908.468325
2022-10-01    4099.405726
2022-11-01    3747.295920
2022-12-01    3461.371826
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (2, 1, 1, 12), 'n']",223563.2881,0.528992872
1156,"2022-01-01    3011.424202
2022-02-01    2842.099567
2022-03-01    3001.313944
2022-04-01    3344.975271
2022-05-01    3558.615845
2022-06-01    3561.655602
2022-07-01    3549.151647
2022-08-01    3572.886775
2022-09-01    4276.016959
2022-10-01    4514.513955
2022-11-01    4435.247575
2022-12-01    4117.157651
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (0, 1, 1, 12), 'ct']",289443.2677,0.628073161
1157,"2022-01-01    3060.763075
2022-02-01    2794.685942
2022-03-01    3026.828645
2022-04-01    3310.424904
2022-05-01    3461.227653
2022-06-01    3287.250157
2022-07-01    3348.159447
2022-08-01    3174.002555
2022-09-01    3717.964579
2022-10-01    3951.856285
2022-11-01    3719.012819
2022-12-01    3406.526314
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (2, 1, 1, 12), 'c']",218751.2131,0.435733232
1158,"2022-01-01    2947.549185
2022-02-01    3127.083042
2022-03-01    3151.482702
2022-04-01    3272.755578
2022-05-01    3327.697312
2022-06-01    3422.208969
2022-07-01    3487.772820
2022-08-01    3568.912467
2022-09-01    3636.882350
2022-10-01    3710.420729
2022-11-01    3777.486566
2022-12-01    3845.984087
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (0, 0, 0, 12), 't']",313197.4884,0.391763469
1159,"2022-01-01    3299.485503
2022-02-01    3369.160676
2022-03-01    3294.393163
2022-04-01    3644.139203
2022-05-01    3672.272801
2022-06-01    3792.512273
2022-07-01    3990.038475
2022-08-01    3989.011625
2022-09-01    3961.612520
2022-10-01    3843.227418
2022-11-01    3719.276906
2022-12-01    3534.224477
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (1, 0, 2, 12), 'ct']",367734.7343,0.306895332
1160,"2022-01-01    3478.429161
2022-02-01    3303.196912
2022-03-01    3821.731613
2022-04-01    4611.941233
2022-05-01    4689.526760
2022-06-01    4392.903960
2022-07-01    4376.861488
2022-08-01    4347.817182
2022-09-01    4909.789541
2022-10-01    4726.347868
2022-11-01    4251.460385
2022-12-01    3655.945438
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (1, 1, 2, 12), 'c']",579808.8439,0.131832588
1161,"2022-01-01    3725.623654
2022-02-01    3526.586057
2022-03-01    3864.400339
2022-04-01    4414.488681
2022-05-01    4585.090084
2022-06-01    4322.984935
2022-07-01    3958.407840
2022-08-01    3841.178288
2022-09-01    4330.237578
2022-10-01    4560.989313
2022-11-01    4307.281766
2022-12-01    3758.147889
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (2, 1, 2, 12), 't']",579790.3612,0.102863258
1162,"2022-01-01    4837.644124
2022-02-01    3799.860243
2022-03-01    3396.824635
2022-04-01    2686.278134
2022-05-01    4163.130087
2022-06-01    4020.672782
2022-07-01    3985.268009
2022-08-01    5437.817789
2022-09-01    6169.553138
2022-10-01    5310.496434
2022-11-01    5626.597996
2022-12-01    4578.980093
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (1, 0, 2, 12), 'c']",194002.1774,0.612440514
1163,"2022-01-01    5409.136716
2022-02-01    5176.684022
2022-03-01    5235.821796
2022-04-01    4594.207950
2022-05-01    4504.821448
2022-06-01    3955.583046
2022-07-01    4945.580772
2022-08-01    5817.342192
2022-09-01    5294.951046
2022-10-01    5988.433736
2022-11-01    5720.377431
2022-12-01    4958.266022
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 2, 12), 'ct']",158720.4512,0.373574981
1164,"2022-01-01    4164.486399
2022-02-01    4196.569046
2022-03-01    4183.814406
2022-04-01    4629.298140
2022-05-01    4981.224268
2022-06-01    4948.158929
2022-07-01    5015.616964
2022-08-01    4984.464853
2022-09-01    5127.198686
2022-10-01    5020.833135
2022-11-01    4490.681298
2022-12-01    4767.132893
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 0, 0, 12), 't']",126209.3623,0.23609014
1165,"2022-01-01    4335.750880
2022-02-01    3952.740564
2022-03-01    4099.107020
2022-04-01    4180.906775
2022-05-01    3437.961536
2022-06-01    3757.997548
2022-07-01    4483.764458
2022-08-01    4787.413726
2022-09-01    4714.155324
2022-10-01    5036.662606
2022-11-01    4220.603947
2022-12-01    4073.119054
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (1, 0, 2, 12), 'c']",210177.1264,0.130709513
1166,"2022-01-01    4103.218891
2022-02-01    3648.845521
2022-03-01    3681.150979
2022-04-01    3927.231002
2022-05-01    4019.444036
2022-06-01    3875.150025
2022-07-01    3728.077763
2022-08-01    3832.292523
2022-09-01    4148.623325
2022-10-01    4201.527422
2022-11-01    4232.806819
2022-12-01    3827.750247
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (2, 1, 1, 12), 'ct']",116053.9574,0.391137368
1167,"2022-01-01    3969.493501
2022-02-01    3998.684865
2022-03-01    3862.186709
2022-04-01    3890.980927
2022-05-01    3865.883773
2022-06-01    3929.006533
2022-07-01    3932.393807
2022-08-01    3978.814570
2022-09-01    3961.616624
2022-10-01    4016.672973
2022-11-01    3927.888889
2022-12-01    3943.932741
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (2, 0, 2, 12), 'ct']",216427.499,-0.03434979
1168,"2022-01-01    3167.013503
2022-02-01    2586.141318
2022-03-01    2977.915789
2022-04-01    3215.056603
2022-05-01    3465.020668
2022-06-01    3272.910198
2022-07-01    3133.397487
2022-08-01    3472.319230
2022-09-01    3971.793282
2022-10-01    4047.408163
2022-11-01    3921.019742
2022-12-01    2912.029492
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (2, 0, 1, 12), 'n']",203164.3449,0.218628742
1169,"2022-01-01    3423.770093
2022-02-01    3454.685361
2022-03-01    3436.297943
2022-04-01    3446.765560
2022-05-01    3440.483682
2022-06-01    3444.062261
2022-07-01    3441.974560
2022-08-01    3443.280330
2022-09-01    3442.693264
2022-10-01    3443.297890
2022-11-01    3443.294405
2022-12-01    3443.732981
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (0, 0, 0, 12), 'ct']",205790.6276,-0.172999608
1170,"2022-01-01    2895.185524
2022-02-01    2895.185524
2022-03-01    2895.185524
2022-04-01    2895.185524
2022-05-01    2895.185524
2022-06-01    2895.185524
2022-07-01    2895.185524
2022-08-01    2895.185524
2022-09-01    2895.185524
2022-10-01    2895.185524
2022-11-01    2895.185524
2022-12-01    2895.185524
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (0, 0, 0, 12), 'n']",123565.252,-0.008410276
1171,"2022-01-01    2973.305619
2022-02-01    2916.406889
2022-03-01    2947.787282
2022-04-01    3000.770436
2022-05-01    3255.333308
2022-06-01    3164.090833
2022-07-01    3175.362274
2022-08-01    3177.764887
2022-09-01    3106.632510
2022-10-01    3173.706611
2022-11-01    3170.984034
2022-12-01    2996.452835
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 0), (0, 0, 1, 12), 'n']",136430.3793,0.094488497
1172,"2022-01-01    3058.684437
2022-02-01    3076.109785
2022-03-01    3072.729048
2022-04-01    3073.384954
2022-05-01    3073.257700
2022-06-01    3073.282389
2022-07-01    3073.277599
2022-08-01    3073.278528
2022-09-01    3073.278348
2022-10-01    3073.278383
2022-11-01    3073.278376
2022-12-01    3073.278377
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (0, 0, 0, 12), 'n']",54416.83085,0.002793228
1173,"2022-01-01    3324.5
2022-02-01    3324.5
2022-03-01    3324.5
2022-04-01    3324.5
2022-05-01    3324.5
2022-06-01    3324.5
2022-07-01    3324.5
2022-08-01    3324.5
2022-09-01    3324.5
2022-10-01    3324.5
2022-11-01    3324.5
2022-12-01    3324.5
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (0, 0, 0, 12), 'n']",97043.4375,-0.000135428
1174,"2022-01-01    3533.782930
2022-02-01    3650.661061
2022-03-01    3530.669317
2022-04-01    3650.066889
2022-05-01    3530.556761
2022-06-01    3650.044738
2022-07-01    3530.553235
2022-08-01    3650.043369
2022-09-01    3530.553671
2022-10-01    3650.042756
2022-11-01    3530.554251
2022-12-01    3650.042169
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (0, 0, 0, 12), 'n']",94449.24818,-0.019257974
1175,"2022-01-01    2811.478971
2022-02-01    2859.347297
2022-03-01    2906.618048
2022-04-01    2953.304015
2022-05-01    2999.417717
2022-06-01    3044.971403
2022-07-01    3089.977060
2022-08-01    3134.446420
2022-09-01    3178.390961
2022-10-01    3221.821919
2022-11-01    3264.750286
2022-12-01    3307.186822
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (0, 0, 0, 12), 't']",86504.57409,0.452762821
1176,"2022-01-01    2587.794120
2022-02-01    2651.639951
2022-03-01    2722.664806
2022-04-01    2794.004279
2022-05-01    2864.139150
2022-06-01    2932.764533
2022-07-01    2999.850428
2022-08-01    3065.428101
2022-09-01    3129.541541
2022-10-01    3192.236453
2022-11-01    3253.557797
2022-12-01    3313.549264
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (0, 0, 0, 12), 't']",48943.03871,0.462469468
1177,"2022-01-01    2379.531543
2022-02-01    2436.734795
2022-03-01    2581.062488
2022-04-01    2786.713123
2022-05-01    2993.376474
2022-06-01    3113.457533
2022-07-01    3194.236384
2022-08-01    3145.870021
2022-09-01    3068.103941
2022-10-01    3030.223665
2022-11-01    3038.077308
2022-12-01    2978.555930
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 0, 12), 't']",49704.32141,0.628791109
1178,"2022-01-01    2542.114255
2022-02-01    2585.502391
2022-03-01    2941.591279
2022-04-01    3148.871856
2022-05-01    2706.085490
2022-06-01    2830.865941
2022-07-01    3073.392465
2022-08-01    3358.646774
2022-09-01    3466.727303
2022-10-01    3303.373518
2022-11-01    3300.522837
2022-12-01    3070.474669
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (1, 0, 1, 12), 't']",54901.58316,0.605220605
1179,"2022-01-01    2613.576525
2022-02-01    2676.234476
2022-03-01    2795.200084
2022-04-01    2926.350078
2022-05-01    2891.577111
2022-06-01    2925.832637
2022-07-01    2957.830039
2022-08-01    3020.946842
2022-09-01    3061.313718
2022-10-01    3080.289595
2022-11-01    3082.095093
2022-12-01    3136.863188
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (2, 0, 2, 12), 'ct']",52010.99669,0.406305319
1180,"2022-01-01    2530.735844
2022-02-01    2614.874323
2022-03-01    2756.176999
2022-04-01    2990.166657
2022-05-01    3059.829153
2022-06-01    3049.925756
2022-07-01    3156.599670
2022-08-01    3122.388057
2022-09-01    3152.050379
2022-10-01    3178.179129
2022-11-01    3220.739513
2022-12-01    3215.842065
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 1), (0, 0, 2, 12), 't']",70381.5973,0.517722368
1181,"2022-01-01    3116.958989
2022-02-01    3163.370379
2022-03-01    3209.245729
2022-04-01    3254.596349
2022-05-01    3299.433316
2022-06-01    3343.767469
2022-07-01    3387.609420
2022-08-01    3430.969556
2022-09-01    3473.858047
2022-10-01    3516.284846
2022-11-01    3558.259696
2022-12-01    3599.792137
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (0, 0, 0, 12), 't']",129389.176,0.278495408
1182,"2022-01-01    2416.473692
2022-02-01    2524.542627
2022-03-01    2626.249762
2022-04-01    2724.615234
2022-05-01    2819.775308
2022-06-01    2911.860694
2022-07-01    3000.996769
2022-08-01    3087.303800
2022-09-01    3170.897149
2022-10-01    3251.887473
2022-11-01    3330.380917
2022-12-01    3406.479299
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (0, 0, 0, 12), 't']",147934.7472,0.321336163
1183,"2022-01-01    2649.043230
2022-02-01    2687.725689
2022-03-01    2726.053865
2022-04-01    2764.034125
2022-05-01    2801.672725
2022-06-01    2838.975807
2022-07-01    2875.949403
2022-08-01    2912.599435
2022-09-01    2948.931722
2022-10-01    2984.951974
2022-11-01    3020.665802
2022-12-01    3056.078714
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (0, 0, 0, 12), 't']",101542.9614,0.231825571
1184,"2022-01-01    2718.356825
2022-02-01    2661.129851
2022-03-01    2768.123245
2022-04-01    3030.695369
2022-05-01    3366.588272
2022-06-01    3419.864559
2022-07-01    3462.071338
2022-08-01    3200.328189
2022-09-01    2981.811872
2022-10-01    2984.213693
2022-11-01    2791.896986
2022-12-01    2532.564026
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (0, 0, 1, 12), 'n']",169153.7999,0.479888456
1185,"2022-01-01    2724.168727
2022-02-01    2599.697326
2022-03-01    2742.786244
2022-04-01    3152.371623
2022-05-01    3856.645704
2022-06-01    3851.858343
2022-07-01    4033.246153
2022-08-01    3832.176967
2022-09-01    3322.056995
2022-10-01    3251.310429
2022-11-01    2800.234583
2022-12-01    2569.909298
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (1, 0, 0, 12), 'n']",145595.6809,0.600127555
1186,"2022-01-01    2710.201875
2022-02-01    2471.440254
2022-03-01    2544.259074
2022-04-01    3140.525678
2022-05-01    4304.230341
2022-06-01    4710.114170
2022-07-01    4558.335806
2022-08-01    4511.969710
2022-09-01    4302.429493
2022-10-01    3755.213993
2022-11-01    3223.040060
2022-12-01    2720.027466
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 1, 2, 12), 'ct']",68904.38899,0.906150745
1187,"2022-01-01    2660.042610
2022-02-01    2533.350886
2022-03-01    2638.431756
2022-04-01    3294.208772
2022-05-01    4401.308921
2022-06-01    4724.064035
2022-07-01    4769.789027
2022-08-01    4666.329509
2022-09-01    4353.971119
2022-10-01    3785.867503
2022-11-01    3251.579890
2022-12-01    2734.831621
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 0), (2, 1, 2, 12), 'n']",73895.77808,0.906326491
1188,"2022-01-01    2664.083518
2022-02-01    2494.509276
2022-03-01    2493.955875
2022-04-01    3084.842698
2022-05-01    4334.930462
2022-06-01    4351.676244
2022-07-01    4304.134815
2022-08-01    4111.553497
2022-09-01    3832.806057
2022-10-01    3401.345794
2022-11-01    3029.940658
2022-12-01    2601.596229
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (1, 0, 1, 12), 'ct']",51303.01973,0.908063693
1189,"2022-01-01    2665.996153
2022-02-01    2663.212158
2022-03-01    2656.624274
2022-04-01    3170.860237
2022-05-01    4482.524803
2022-06-01    4713.377839
2022-07-01    4614.855440
2022-08-01    4386.138532
2022-09-01    4000.250783
2022-10-01    3465.428580
2022-11-01    2784.848598
2022-12-01    2620.058298
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (2, 0, 2, 12), 'ct']",31668.22478,0.953134204
1190,"2022-01-01    2591.341126
2022-02-01    2637.609723
2022-03-01    2712.202585
2022-04-01    3230.194782
2022-05-01    4319.503915
2022-06-01    4436.466976
2022-07-01    4394.928830
2022-08-01    4240.865850
2022-09-01    3781.887076
2022-10-01    3364.466776
2022-11-01    2863.698343
2022-12-01    2713.413933
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (1, 0, 2, 12), 'ct']",45486.99543,0.919802453
1191,"2022-01-01    2602.782440
2022-02-01    2520.956412
2022-03-01    2608.936629
2022-04-01    3256.088889
2022-05-01    4110.622982
2022-06-01    4249.659925
2022-07-01    4069.262097
2022-08-01    4039.873080
2022-09-01    3742.650035
2022-10-01    3283.401297
2022-11-01    2748.543473
2022-12-01    2439.385975
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (1, 0, 2, 12), 't']",48175.72243,0.882053006
1192,"2022-01-01    3657.673502
2022-02-01    3703.358038
2022-03-01    3770.366465
2022-04-01    4057.044176
2022-05-01    4494.024550
2022-06-01    4497.766222
2022-07-01    4540.549553
2022-08-01    4456.624534
2022-09-01    5484.653844
2022-10-01    5362.647096
2022-11-01    4582.982960
2022-12-01    4704.028401
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (2, 0, 2, 12), 'n']",354496.2944,0.607159151
1193,"2022-01-01    3086.674982
2022-02-01    2870.833943
2022-03-01    3186.579321
2022-04-01    3351.646913
2022-05-01    3584.691458
2022-06-01    3474.875404
2022-07-01    3616.684544
2022-08-01    3594.877143
2022-09-01    4670.113281
2022-10-01    4732.926111
2022-11-01    4312.826594
2022-12-01    3868.280576
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (2, 0, 2, 12), 't']",182667.8151,0.653687362
